id,depaAirport,arriAirport,td,ta
ddh_11034,XGOB,VBKF,2025/01/31 19:19:00,2025/01/31 23:03:00
ddh_11035,XGOB,VBKF,2025/02/01 19:19:00,2025/02/01 23:03:00
ddh_11036,XGOB,VBKF,2025/02/02 19:19:00,2025/02/02 23:03:00
ddh_11037,XGOB,VBKF,2025/02/03 19:19:00,2025/02/03 23:03:00
ddh_11038,XGOB,VBKF,2025/02/04 19:19:00,2025/02/04 23:03:00
ddh_11039,XGOB,VBKF,2025/02/05 19:19:00,2025/02/05 23:03:00
ddh_11040,XGOB,VBKF,2025/02/06 19:19:00,2025/02/06 23:03:00
ddh_11041,XGOB,VBKF,2025/02/07 19:19:00,2025/02/07 23:03:00
ddh_11042,XGOB,VBKF,2025/02/08 19:19:00,2025/02/08 23:03:00
ddh_11044,XGOB,VBKF,2025/01/31 16:40:00,2025/01/31 18:20:00
ddh_11045,XGOB,VBKF,2025/02/01 16:40:00,2025/02/01 18:20:00
ddh_11046,XGOB,VBKF,2025/02/02 16:40:00,2025/02/02 18:20:00
ddh_11047,XGOB,VBKF,2025/02/03 16:40:00,2025/02/03 18:20:00
ddh_11048,XGOB,VBKF,2025/02/04 16:40:00,2025/02/04 18:20:00
ddh_11049,XGOB,VBKF,2025/02/05 16:40:00,2025/02/05 18:20:00
ddh_11050,XGOB,VBKF,2025/02/06 16:40:00,2025/02/06 18:20:00
ddh_11051,XGOB,VBKF,2025/02/07 16:40:00,2025/02/07 18:20:00
ddh_11052,XGOB,VBKF,2025/02/08 16:40:00,2025/02/08 18:20:00
ddh_11054,VBKF,XGOB,2025/01/31 15:00:00,2025/01/31 18:00:00
ddh_11055,VBKF,XGOB,2025/02/01 15:00:00,2025/02/01 18:00:00
ddh_11056,VBKF,XGOB,2025/02/02 15:00:00,2025/02/02 18:00:00
ddh_11057,VBKF,XGOB,2025/02/03 15:00:00,2025/02/03 18:00:00
ddh_11058,VBKF,XGOB,2025/02/04 15:00:00,2025/02/04 18:00:00
ddh_11059,VBKF,XGOB,2025/02/05 15:00:00,2025/02/05 18:00:00
ddh_11060,VBKF,XGOB,2025/02/06 15:00:00,2025/02/06 18:00:00
ddh_11061,VBKF,XGOB,2025/02/07 15:00:00,2025/02/07 18:00:00
ddh_11062,VBKF,XGOB,2025/02/08 15:00:00,2025/02/08 18:00:00
ddh_11064,UQLN,XGOB,2025/01/31 11:53:00,2025/01/31 13:44:00
ddh_11065,UQLN,XGOB,2025/02/01 11:53:00,2025/02/01 13:44:00
ddh_11066,UQLN,XGOB,2025/02/02 11:53:00,2025/02/02 13:44:00
ddh_11067,UQLN,XGOB,2025/02/03 11:53:00,2025/02/03 13:44:00
ddh_11068,UQLN,XGOB,2025/02/04 11:53:00,2025/02/04 13:44:00
ddh_11069,UQLN,XGOB,2025/02/05 11:53:00,2025/02/05 13:44:00
ddh_11070,UQLN,XGOB,2025/02/06 11:53:00,2025/02/06 13:44:00
ddh_11071,UQLN,XGOB,2025/02/07 11:53:00,2025/02/07 13:44:00
ddh_11072,UQLN,XGOB,2025/02/08 11:53:00,2025/02/08 13:44:00
ddh_11074,LMGE,UQLN,2025/01/31 13:10:00,2025/01/31 15:34:00
ddh_11075,LMGE,UQLN,2025/02/01 13:10:00,2025/02/01 15:34:00
ddh_11076,LMGE,UQLN,2025/02/02 13:10:00,2025/02/02 15:34:00
ddh_11077,LMGE,UQLN,2025/02/03 13:10:00,2025/02/03 15:34:00
ddh_11078,LMGE,UQLN,2025/02/04 13:10:00,2025/02/04 15:34:00
ddh_11079,LMGE,UQLN,2025/02/05 13:10:00,2025/02/05 15:34:00
ddh_11080,LMGE,UQLN,2025/02/06 13:10:00,2025/02/06 15:34:00
ddh_11081,LMGE,UQLN,2025/02/07 13:10:00,2025/02/07 15:34:00
ddh_11082,LMGE,UQLN,2025/02/08 13:10:00,2025/02/08 15:34:00
ddh_11084,UQLN,LMGE,2025/01/31 10:52:00,2025/01/31 12:50:00
ddh_11085,UQLN,LMGE,2025/02/01 10:52:00,2025/02/01 12:50:00
ddh_11086,UQLN,LMGE,2025/02/02 10:52:00,2025/02/02 12:50:00
ddh_11087,UQLN,LMGE,2025/02/03 10:52:00,2025/02/03 12:50:00
ddh_11088,UQLN,LMGE,2025/02/04 10:52:00,2025/02/04 12:50:00
ddh_11089,UQLN,LMGE,2025/02/05 10:52:00,2025/02/05 12:50:00
ddh_11090,UQLN,LMGE,2025/02/06 10:52:00,2025/02/06 12:50:00
ddh_11091,UQLN,LMGE,2025/02/07 10:52:00,2025/02/07 12:50:00
ddh_11092,UQLN,LMGE,2025/02/08 10:52:00,2025/02/08 12:50:00
ddh_11094,UQLN,LMGE,2025/01/31 20:21:00,2025/01/31 21:34:00
ddh_11095,UQLN,LMGE,2025/02/01 20:21:00,2025/02/01 21:34:00
ddh_11096,UQLN,LMGE,2025/02/02 20:21:00,2025/02/02 21:34:00
ddh_11097,UQLN,LMGE,2025/02/03 20:21:00,2025/02/03 21:34:00
ddh_11098,UQLN,LMGE,2025/02/04 20:21:00,2025/02/04 21:34:00
ddh_11099,UQLN,LMGE,2025/02/05 20:21:00,2025/02/05 21:34:00
ddh_11100,UQLN,LMGE,2025/02/06 20:21:00,2025/02/06 21:34:00
ddh_11101,UQLN,LMGE,2025/02/07 20:21:00,2025/02/07 21:34:00
ddh_11102,UQLN,LMGE,2025/02/08 20:21:00,2025/02/08 21:34:00
ddh_11104,UQLN,XGOB,2025/01/31 14:17:00,2025/01/31 15:20:00
ddh_11105,UQLN,XGOB,2025/02/01 14:17:00,2025/02/01 15:20:00
ddh_11106,UQLN,XGOB,2025/02/02 14:17:00,2025/02/02 15:20:00
ddh_11107,UQLN,XGOB,2025/02/03 14:17:00,2025/02/03 15:20:00
ddh_11108,UQLN,XGOB,2025/02/04 14:17:00,2025/02/04 15:20:00
ddh_11109,UQLN,XGOB,2025/02/05 14:17:00,2025/02/05 15:20:00
ddh_11110,UQLN,XGOB,2025/02/06 14:17:00,2025/02/06 15:20:00
ddh_11111,UQLN,XGOB,2025/02/07 14:17:00,2025/02/07 15:20:00
ddh_11112,UQLN,XGOB,2025/02/08 14:17:00,2025/02/08 15:20:00
ddh_11114,LMGE,UQLN,2025/01/31 17:09:00,2025/01/31 19:14:00
ddh_11115,LMGE,UQLN,2025/02/01 17:09:00,2025/02/01 19:14:00
ddh_11116,LMGE,UQLN,2025/02/02 17:09:00,2025/02/02 19:14:00
ddh_11117,LMGE,UQLN,2025/02/03 17:09:00,2025/02/03 19:14:00
ddh_11118,LMGE,UQLN,2025/02/04 17:09:00,2025/02/04 19:14:00
ddh_11119,LMGE,UQLN,2025/02/05 17:09:00,2025/02/05 19:14:00
ddh_11120,LMGE,UQLN,2025/02/06 17:09:00,2025/02/06 19:14:00
ddh_11121,LMGE,UQLN,2025/02/07 17:09:00,2025/02/07 19:14:00
ddh_11122,LMGE,UQLN,2025/02/08 17:09:00,2025/02/08 19:14:00
ddh_11124,XGOB,UQLN,2025/01/31 15:17:00,2025/01/31 16:55:00
ddh_11125,XGOB,UQLN,2025/02/01 15:17:00,2025/02/01 16:55:00
ddh_11126,XGOB,UQLN,2025/02/02 15:17:00,2025/02/02 16:55:00
ddh_11127,XGOB,UQLN,2025/02/03 15:17:00,2025/02/03 16:55:00
ddh_11128,XGOB,UQLN,2025/02/04 15:17:00,2025/02/04 16:55:00
ddh_11129,XGOB,UQLN,2025/02/05 15:17:00,2025/02/05 16:55:00
ddh_11130,XGOB,UQLN,2025/02/06 15:17:00,2025/02/06 16:55:00
ddh_11131,XGOB,UQLN,2025/02/07 15:17:00,2025/02/07 16:55:00
ddh_11132,XGOB,UQLN,2025/02/08 15:17:00,2025/02/08 16:55:00
ddh_11134,CLVM,XGOB,2025/01/31 13:39:00,2025/01/31 15:47:00
ddh_11135,CLVM,XGOB,2025/02/01 13:39:00,2025/02/01 15:47:00
ddh_11136,CLVM,XGOB,2025/02/02 13:39:00,2025/02/02 15:47:00
ddh_11137,CLVM,XGOB,2025/02/03 13:39:00,2025/02/03 15:47:00
ddh_11138,CLVM,XGOB,2025/02/04 13:39:00,2025/02/04 15:47:00
ddh_11139,CLVM,XGOB,2025/02/05 13:39:00,2025/02/05 15:47:00
ddh_11140,CLVM,XGOB,2025/02/06 13:39:00,2025/02/06 15:47:00
ddh_11141,CLVM,XGOB,2025/02/07 13:39:00,2025/02/07 15:47:00
ddh_11142,CLVM,XGOB,2025/02/08 13:39:00,2025/02/08 15:47:00
ddh_11144,UQLN,XGOB,2025/01/31 18:50:00,2025/01/31 20:45:00
ddh_11145,UQLN,XGOB,2025/02/01 18:50:00,2025/02/01 20:45:00
ddh_11146,UQLN,XGOB,2025/02/02 18:50:00,2025/02/02 20:45:00
ddh_11147,UQLN,XGOB,2025/02/03 18:50:00,2025/02/03 20:45:00
ddh_11148,UQLN,XGOB,2025/02/04 18:50:00,2025/02/04 20:45:00
ddh_11149,UQLN,XGOB,2025/02/05 18:50:00,2025/02/05 20:45:00
ddh_11150,UQLN,XGOB,2025/02/06 18:50:00,2025/02/06 20:45:00
ddh_11151,UQLN,XGOB,2025/02/07 18:50:00,2025/02/07 20:45:00
ddh_11152,UQLN,XGOB,2025/02/08 18:50:00,2025/02/08 20:45:00
ddh_11154,VBKF,XGOB,2025/01/31 11:30:00,2025/01/31 14:58:00
ddh_11155,VBKF,XGOB,2025/02/01 11:30:00,2025/02/01 14:58:00
ddh_11156,VBKF,XGOB,2025/02/02 11:30:00,2025/02/02 14:58:00
ddh_11157,VBKF,XGOB,2025/02/03 11:30:00,2025/02/03 14:58:00
ddh_11158,VBKF,XGOB,2025/02/04 11:30:00,2025/02/04 14:58:00
ddh_11159,VBKF,XGOB,2025/02/05 11:30:00,2025/02/05 14:58:00
ddh_11160,VBKF,XGOB,2025/02/06 11:30:00,2025/02/06 14:58:00
ddh_11161,VBKF,XGOB,2025/02/07 11:30:00,2025/02/07 14:58:00
ddh_11162,VBKF,XGOB,2025/02/08 11:30:00,2025/02/08 14:58:00
ddh_11164,MBMY,LMGE,2025/01/31 07:30:00,2025/01/31 10:05:00
ddh_11165,MBMY,LMGE,2025/02/01 07:30:00,2025/02/01 10:05:00
ddh_11166,MBMY,LMGE,2025/02/02 07:30:00,2025/02/02 10:05:00
ddh_11167,MBMY,LMGE,2025/02/03 07:30:00,2025/02/03 10:05:00
ddh_11168,MBMY,LMGE,2025/02/04 07:30:00,2025/02/04 10:05:00
ddh_11169,MBMY,LMGE,2025/02/05 07:30:00,2025/02/05 10:05:00
ddh_11170,MBMY,LMGE,2025/02/06 07:30:00,2025/02/06 10:05:00
ddh_11171,MBMY,LMGE,2025/02/07 07:30:00,2025/02/07 10:05:00
ddh_11172,MBMY,LMGE,2025/02/08 07:30:00,2025/02/08 10:05:00
ddh_11174,HBNQ,LMGE,2025/01/31 08:20:00,2025/01/31 11:25:00
ddh_11175,HBNQ,LMGE,2025/02/01 08:20:00,2025/02/01 11:25:00
ddh_11176,HBNQ,LMGE,2025/02/02 08:20:00,2025/02/02 11:25:00
ddh_11177,HBNQ,LMGE,2025/02/03 08:20:00,2025/02/03 11:25:00
ddh_11178,HBNQ,LMGE,2025/02/04 08:20:00,2025/02/04 11:25:00
ddh_11179,HBNQ,LMGE,2025/02/05 08:20:00,2025/02/05 11:25:00
ddh_11180,HBNQ,LMGE,2025/02/06 08:20:00,2025/02/06 11:25:00
ddh_11181,HBNQ,LMGE,2025/02/07 08:20:00,2025/02/07 11:25:00
ddh_11182,HBNQ,LMGE,2025/02/08 08:20:00,2025/02/08 11:25:00
ddh_11184,VBKF,XGOB,2025/01/31 08:50:00,2025/01/31 12:11:00
ddh_11185,VBKF,XGOB,2025/02/01 08:50:00,2025/02/01 12:11:00
ddh_11186,VBKF,XGOB,2025/02/02 08:50:00,2025/02/02 12:11:00
ddh_11187,VBKF,XGOB,2025/02/03 08:50:00,2025/02/03 12:11:00
ddh_11188,VBKF,XGOB,2025/02/04 08:50:00,2025/02/04 12:11:00
ddh_11189,VBKF,XGOB,2025/02/05 08:50:00,2025/02/05 12:11:00
ddh_11190,VBKF,XGOB,2025/02/06 08:50:00,2025/02/06 12:11:00
ddh_11191,VBKF,XGOB,2025/02/07 08:50:00,2025/02/07 12:11:00
ddh_11192,VBKF,XGOB,2025/02/08 08:50:00,2025/02/08 12:11:00
ddh_11194,UQLN,LMGE,2025/01/31 12:15:00,2025/01/31 13:42:00
ddh_11195,UQLN,LMGE,2025/02/01 12:15:00,2025/02/01 13:42:00
ddh_11196,UQLN,LMGE,2025/02/02 12:15:00,2025/02/02 13:42:00
ddh_11197,UQLN,LMGE,2025/02/03 12:15:00,2025/02/03 13:42:00
ddh_11198,UQLN,LMGE,2025/02/04 12:15:00,2025/02/04 13:42:00
ddh_11199,UQLN,LMGE,2025/02/05 12:15:00,2025/02/05 13:42:00
ddh_11200,UQLN,LMGE,2025/02/06 12:15:00,2025/02/06 13:42:00
ddh_11201,UQLN,LMGE,2025/02/07 12:15:00,2025/02/07 13:42:00
ddh_11202,UQLN,LMGE,2025/02/08 12:15:00,2025/02/08 13:42:00
ddh_11204,UQLN,XGOB,2025/01/31 11:25:00,2025/01/31 14:16:00
ddh_11205,UQLN,XGOB,2025/02/01 11:25:00,2025/02/01 14:16:00
ddh_11206,UQLN,XGOB,2025/02/02 11:25:00,2025/02/02 14:16:00
ddh_11207,UQLN,XGOB,2025/02/03 11:25:00,2025/02/03 14:16:00
ddh_11208,UQLN,XGOB,2025/02/04 11:25:00,2025/02/04 14:16:00
ddh_11209,UQLN,XGOB,2025/02/05 11:25:00,2025/02/05 14:16:00
ddh_11210,UQLN,XGOB,2025/02/06 11:25:00,2025/02/06 14:16:00
ddh_11211,UQLN,XGOB,2025/02/07 11:25:00,2025/02/07 14:16:00
ddh_11212,UQLN,XGOB,2025/02/08 11:25:00,2025/02/08 14:16:00
ddh_11214,VBKF,XGOB,2025/01/31 15:14:00,2025/01/31 18:55:00
ddh_11215,VBKF,XGOB,2025/02/01 15:14:00,2025/02/01 18:55:00
ddh_11216,VBKF,XGOB,2025/02/02 15:14:00,2025/02/02 18:55:00
ddh_11217,VBKF,XGOB,2025/02/03 15:14:00,2025/02/03 18:55:00
ddh_11218,VBKF,XGOB,2025/02/04 15:14:00,2025/02/04 18:55:00
ddh_11219,VBKF,XGOB,2025/02/05 15:14:00,2025/02/05 18:55:00
ddh_11220,VBKF,XGOB,2025/02/06 15:14:00,2025/02/06 18:55:00
ddh_11221,VBKF,XGOB,2025/02/07 15:14:00,2025/02/07 18:55:00
ddh_11222,VBKF,XGOB,2025/02/08 15:14:00,2025/02/08 18:55:00
ddh_11224,GRIG,XGOB,2025/01/31 23:05:00,2025/01/31 23:59:00
ddh_11225,GRIG,XGOB,2025/02/01 23:05:00,2025/02/01 23:59:00
ddh_11226,GRIG,XGOB,2025/02/02 23:05:00,2025/02/02 23:59:00
ddh_11227,GRIG,XGOB,2025/02/03 23:05:00,2025/02/03 23:59:00
ddh_11228,GRIG,XGOB,2025/02/04 23:05:00,2025/02/04 23:59:00
ddh_11229,GRIG,XGOB,2025/02/05 23:05:00,2025/02/05 23:59:00
ddh_11230,GRIG,XGOB,2025/02/06 23:05:00,2025/02/06 23:59:00
ddh_11231,GRIG,XGOB,2025/02/07 23:05:00,2025/02/07 23:59:00
ddh_11232,GRIG,XGOB,2025/02/08 23:05:00,2025/02/08 23:59:00
ddh_11234,GRIG,XGOB,2025/01/31 00:00:00,2025/01/31 00:30:00
ddh_11235,GRIG,XGOB,2025/02/01 00:00:00,2025/02/01 00:30:00
ddh_11236,GRIG,XGOB,2025/02/02 00:00:00,2025/02/02 00:30:00
ddh_11237,GRIG,XGOB,2025/02/03 00:00:00,2025/02/03 00:30:00
ddh_11238,GRIG,XGOB,2025/02/04 00:00:00,2025/02/04 00:30:00
ddh_11239,GRIG,XGOB,2025/02/05 00:00:00,2025/02/05 00:30:00
ddh_11240,GRIG,XGOB,2025/02/06 00:00:00,2025/02/06 00:30:00
ddh_11241,GRIG,XGOB,2025/02/07 00:00:00,2025/02/07 00:30:00
ddh_11242,GRIG,XGOB,2025/02/08 00:00:00,2025/02/08 00:30:00
ddh_11244,CLVM,XGOB,2025/01/31 19:50:00,2025/01/31 21:07:00
ddh_11245,CLVM,XGOB,2025/02/01 19:50:00,2025/02/01 21:07:00
ddh_11246,CLVM,XGOB,2025/02/02 19:50:00,2025/02/02 21:07:00
ddh_11247,CLVM,XGOB,2025/02/03 19:50:00,2025/02/03 21:07:00
ddh_11248,CLVM,XGOB,2025/02/04 19:50:00,2025/02/04 21:07:00
ddh_11249,CLVM,XGOB,2025/02/05 19:50:00,2025/02/05 21:07:00
ddh_11250,CLVM,XGOB,2025/02/06 19:50:00,2025/02/06 21:07:00
ddh_11251,CLVM,XGOB,2025/02/07 19:50:00,2025/02/07 21:07:00
ddh_11252,CLVM,XGOB,2025/02/08 19:50:00,2025/02/08 21:07:00
ddh_11254,UQLN,XGOB,2025/01/31 19:15:00,2025/01/31 20:57:00
ddh_11255,UQLN,XGOB,2025/02/01 19:15:00,2025/02/01 20:57:00
ddh_11256,UQLN,XGOB,2025/02/02 19:15:00,2025/02/02 20:57:00
ddh_11257,UQLN,XGOB,2025/02/03 19:15:00,2025/02/03 20:57:00
ddh_11258,UQLN,XGOB,2025/02/04 19:15:00,2025/02/04 20:57:00
ddh_11259,UQLN,XGOB,2025/02/05 19:15:00,2025/02/05 20:57:00
ddh_11260,UQLN,XGOB,2025/02/06 19:15:00,2025/02/06 20:57:00
ddh_11261,UQLN,XGOB,2025/02/07 19:15:00,2025/02/07 20:57:00
ddh_11262,UQLN,XGOB,2025/02/08 19:15:00,2025/02/08 20:57:00
ddh_11264,XGOB,UQLN,2025/01/31 16:30:00,2025/01/31 18:34:00
ddh_11265,XGOB,UQLN,2025/02/01 16:30:00,2025/02/01 18:34:00
ddh_11266,XGOB,UQLN,2025/02/02 16:30:00,2025/02/02 18:34:00
ddh_11267,XGOB,UQLN,2025/02/03 16:30:00,2025/02/03 18:34:00
ddh_11268,XGOB,UQLN,2025/02/04 16:30:00,2025/02/04 18:34:00
ddh_11269,XGOB,UQLN,2025/02/05 16:30:00,2025/02/05 18:34:00
ddh_11270,XGOB,UQLN,2025/02/06 16:30:00,2025/02/06 18:34:00
ddh_11271,XGOB,UQLN,2025/02/07 16:30:00,2025/02/07 18:34:00
ddh_11272,XGOB,UQLN,2025/02/08 16:30:00,2025/02/08 18:34:00
ddh_11274,UQLN,XGOB,2025/01/31 06:32:00,2025/01/31 08:09:00
ddh_11275,UQLN,XGOB,2025/02/01 06:32:00,2025/02/01 08:09:00
ddh_11276,UQLN,XGOB,2025/02/02 06:32:00,2025/02/02 08:09:00
ddh_11277,UQLN,XGOB,2025/02/03 06:32:00,2025/02/03 08:09:00
ddh_11278,UQLN,XGOB,2025/02/04 06:32:00,2025/02/04 08:09:00
ddh_11279,UQLN,XGOB,2025/02/05 06:32:00,2025/02/05 08:09:00
ddh_11280,UQLN,XGOB,2025/02/06 06:32:00,2025/02/06 08:09:00
ddh_11281,UQLN,XGOB,2025/02/07 06:32:00,2025/02/07 08:09:00
ddh_11282,UQLN,XGOB,2025/02/08 06:32:00,2025/02/08 08:09:00
ddh_11284,XGOB,UQLN,2025/01/31 08:52:00,2025/01/31 11:23:00
ddh_11285,XGOB,UQLN,2025/02/01 08:52:00,2025/02/01 11:23:00
ddh_11286,XGOB,UQLN,2025/02/02 08:52:00,2025/02/02 11:23:00
ddh_11287,XGOB,UQLN,2025/02/03 08:52:00,2025/02/03 11:23:00
ddh_11288,XGOB,UQLN,2025/02/04 08:52:00,2025/02/04 11:23:00
ddh_11289,XGOB,UQLN,2025/02/05 08:52:00,2025/02/05 11:23:00
ddh_11290,XGOB,UQLN,2025/02/06 08:52:00,2025/02/06 11:23:00
ddh_11291,XGOB,UQLN,2025/02/07 08:52:00,2025/02/07 11:23:00
ddh_11292,XGOB,UQLN,2025/02/08 08:52:00,2025/02/08 11:23:00
ddh_11294,UQLN,XGOB,2025/01/31 19:08:00,2025/01/31 20:35:00
ddh_11295,UQLN,XGOB,2025/02/01 19:08:00,2025/02/01 20:35:00
ddh_11296,UQLN,XGOB,2025/02/02 19:08:00,2025/02/02 20:35:00
ddh_11297,UQLN,XGOB,2025/02/03 19:08:00,2025/02/03 20:35:00
ddh_11298,UQLN,XGOB,2025/02/04 19:08:00,2025/02/04 20:35:00
ddh_11299,UQLN,XGOB,2025/02/05 19:08:00,2025/02/05 20:35:00
ddh_11300,UQLN,XGOB,2025/02/06 19:08:00,2025/02/06 20:35:00
ddh_11301,UQLN,XGOB,2025/02/07 19:08:00,2025/02/07 20:35:00
ddh_11302,UQLN,XGOB,2025/02/08 19:08:00,2025/02/08 20:35:00
ddh_11304,LMGE,UQLN,2025/01/31 15:20:00,2025/01/31 17:40:00
ddh_11305,LMGE,UQLN,2025/02/01 15:20:00,2025/02/01 17:40:00
ddh_11306,LMGE,UQLN,2025/02/02 15:20:00,2025/02/02 17:40:00
ddh_11307,LMGE,UQLN,2025/02/03 15:20:00,2025/02/03 17:40:00
ddh_11308,LMGE,UQLN,2025/02/04 15:20:00,2025/02/04 17:40:00
ddh_11309,LMGE,UQLN,2025/02/05 15:20:00,2025/02/05 17:40:00
ddh_11310,LMGE,UQLN,2025/02/06 15:20:00,2025/02/06 17:40:00
ddh_11311,LMGE,UQLN,2025/02/07 15:20:00,2025/02/07 17:40:00
ddh_11312,LMGE,UQLN,2025/02/08 15:20:00,2025/02/08 17:40:00
ddh_11314,UQLN,LMGE,2025/01/31 18:50:00,2025/01/31 21:21:00
ddh_11315,UQLN,LMGE,2025/02/01 18:50:00,2025/02/01 21:21:00
ddh_11316,UQLN,LMGE,2025/02/02 18:50:00,2025/02/02 21:21:00
ddh_11317,UQLN,LMGE,2025/02/03 18:50:00,2025/02/03 21:21:00
ddh_11318,UQLN,LMGE,2025/02/04 18:50:00,2025/02/04 21:21:00
ddh_11319,UQLN,LMGE,2025/02/05 18:50:00,2025/02/05 21:21:00
ddh_11320,UQLN,LMGE,2025/02/06 18:50:00,2025/02/06 21:21:00
ddh_11321,UQLN,LMGE,2025/02/07 18:50:00,2025/02/07 21:21:00
ddh_11322,UQLN,LMGE,2025/02/08 18:50:00,2025/02/08 21:21:00
ddh_11324,XGOB,UQLN,2025/01/31 13:00:00,2025/01/31 15:40:00
ddh_11325,XGOB,UQLN,2025/02/01 13:00:00,2025/02/01 15:40:00
ddh_11326,XGOB,UQLN,2025/02/02 13:00:00,2025/02/02 15:40:00
ddh_11327,XGOB,UQLN,2025/02/03 13:00:00,2025/02/03 15:40:00
ddh_11328,XGOB,UQLN,2025/02/04 13:00:00,2025/02/04 15:40:00
ddh_11329,XGOB,UQLN,2025/02/05 13:00:00,2025/02/05 15:40:00
ddh_11330,XGOB,UQLN,2025/02/06 13:00:00,2025/02/06 15:40:00
ddh_11331,XGOB,UQLN,2025/02/07 13:00:00,2025/02/07 15:40:00
ddh_11332,XGOB,UQLN,2025/02/08 13:00:00,2025/02/08 15:40:00
ddh_11334,XGOB,IAWP,2025/01/31 16:55:00,2025/01/31 17:38:00
ddh_11335,XGOB,IAWP,2025/02/01 16:55:00,2025/02/01 17:38:00
ddh_11336,XGOB,IAWP,2025/02/02 16:55:00,2025/02/02 17:38:00
ddh_11337,XGOB,IAWP,2025/02/03 16:55:00,2025/02/03 17:38:00
ddh_11338,XGOB,IAWP,2025/02/04 16:55:00,2025/02/04 17:38:00
ddh_11339,XGOB,IAWP,2025/02/05 16:55:00,2025/02/05 17:38:00
ddh_11340,XGOB,IAWP,2025/02/06 16:55:00,2025/02/06 17:38:00
ddh_11341,XGOB,IAWP,2025/02/07 16:55:00,2025/02/07 17:38:00
ddh_11342,XGOB,IAWP,2025/02/08 16:55:00,2025/02/08 17:38:00
ddh_11344,IAWP,XGOB,2025/01/31 17:49:00,2025/01/31 18:33:00
ddh_11345,IAWP,XGOB,2025/02/01 17:49:00,2025/02/01 18:33:00
ddh_11346,IAWP,XGOB,2025/02/02 17:49:00,2025/02/02 18:33:00
ddh_11347,IAWP,XGOB,2025/02/03 17:49:00,2025/02/03 18:33:00
ddh_11348,IAWP,XGOB,2025/02/04 17:49:00,2025/02/04 18:33:00
ddh_11349,IAWP,XGOB,2025/02/05 17:49:00,2025/02/05 18:33:00
ddh_11350,IAWP,XGOB,2025/02/06 17:49:00,2025/02/06 18:33:00
ddh_11351,IAWP,XGOB,2025/02/07 17:49:00,2025/02/07 18:33:00
ddh_11352,IAWP,XGOB,2025/02/08 17:49:00,2025/02/08 18:33:00
ddh_11354,LMGE,UQLN,2025/01/31 12:05:00,2025/01/31 15:11:00
ddh_11355,LMGE,UQLN,2025/02/01 12:05:00,2025/02/01 15:11:00
ddh_11356,LMGE,UQLN,2025/02/02 12:05:00,2025/02/02 15:11:00
ddh_11357,LMGE,UQLN,2025/02/03 12:05:00,2025/02/03 15:11:00
ddh_11358,LMGE,UQLN,2025/02/04 12:05:00,2025/02/04 15:11:00
ddh_11359,LMGE,UQLN,2025/02/05 12:05:00,2025/02/05 15:11:00
ddh_11360,LMGE,UQLN,2025/02/06 12:05:00,2025/02/06 15:11:00
ddh_11361,LMGE,UQLN,2025/02/07 12:05:00,2025/02/07 15:11:00
ddh_11362,LMGE,UQLN,2025/02/08 12:05:00,2025/02/08 15:11:00
ddh_11364,XGOB,UQLN,2025/01/31 17:15:00,2025/01/31 19:26:00
ddh_11365,XGOB,UQLN,2025/02/01 17:15:00,2025/02/01 19:26:00
ddh_11366,XGOB,UQLN,2025/02/02 17:15:00,2025/02/02 19:26:00
ddh_11367,XGOB,UQLN,2025/02/03 17:15:00,2025/02/03 19:26:00
ddh_11368,XGOB,UQLN,2025/02/04 17:15:00,2025/02/04 19:26:00
ddh_11369,XGOB,UQLN,2025/02/05 17:15:00,2025/02/05 19:26:00
ddh_11370,XGOB,UQLN,2025/02/06 17:15:00,2025/02/06 19:26:00
ddh_11371,XGOB,UQLN,2025/02/07 17:15:00,2025/02/07 19:26:00
ddh_11372,XGOB,UQLN,2025/02/08 17:15:00,2025/02/08 19:26:00
ddh_11374,WZBQ,JDEH,2025/01/31 12:00:00,2025/01/31 14:00:00
ddh_11375,WZBQ,JDEH,2025/02/01 12:00:00,2025/02/01 14:00:00
ddh_11376,WZBQ,JDEH,2025/02/02 12:00:00,2025/02/02 14:00:00
ddh_11377,WZBQ,JDEH,2025/02/03 12:00:00,2025/02/03 14:00:00
ddh_11378,WZBQ,JDEH,2025/02/04 12:00:00,2025/02/04 14:00:00
ddh_11379,WZBQ,JDEH,2025/02/05 12:00:00,2025/02/05 14:00:00
ddh_11380,WZBQ,JDEH,2025/02/06 12:00:00,2025/02/06 14:00:00
ddh_11381,WZBQ,JDEH,2025/02/07 12:00:00,2025/02/07 14:00:00
ddh_11382,WZBQ,JDEH,2025/02/08 12:00:00,2025/02/08 14:00:00
ddh_11384,XGOB,UQLN,2025/01/31 14:43:00,2025/01/31 17:34:00
ddh_11385,XGOB,UQLN,2025/02/01 14:43:00,2025/02/01 17:34:00
ddh_11386,XGOB,UQLN,2025/02/02 14:43:00,2025/02/02 17:34:00
ddh_11387,XGOB,UQLN,2025/02/03 14:43:00,2025/02/03 17:34:00
ddh_11388,XGOB,UQLN,2025/02/04 14:43:00,2025/02/04 17:34:00
ddh_11389,XGOB,UQLN,2025/02/05 14:43:00,2025/02/05 17:34:00
ddh_11390,XGOB,UQLN,2025/02/06 14:43:00,2025/02/06 17:34:00
ddh_11391,XGOB,UQLN,2025/02/07 14:43:00,2025/02/07 17:34:00
ddh_11392,XGOB,UQLN,2025/02/08 14:43:00,2025/02/08 17:34:00
