id,depaAirport,arriAirport,td,ta
ddh_11070,ZOEV,JTZV,2024/12/31 11:40,2024/12/31 14:30
ddh_11071,JTZV,KHPY,2024/12/31 17:15,2024/12/31 19:15
ddh_11072,XALQ,KXUZ,2024/12/31 12:55,2024/12/31 15:00
ddh_11073,KHPY,JTZV,2024/12/31 20:15,2024/12/31 22:35
ddh_11074,KXUZ,XALQ,2024/12/31 16:15,2024/12/31 18:30
ddh_11075,XALQ,MEEP,2024/12/31 13:35,2024/12/31 15:30
ddh_11076,MEEP,JTZV,2024/12/31 19:50,2024/12/31 22:25
ddh_11077,JTZV,IQOA,2024/12/31 19:00,2024/12/31 21:25
ddh_11078,TLRK,JTZV,2024/12/31 21:25,2024/12/31 23:25
ddh_11079,MEEP,XALQ,2024/12/31 16:45,2024/12/31 18:55
ddh_11080,JTZV,MEEP,2024/12/31 20:35,2024/12/31 23:05
ddh_11081,IQOA,JTZV,2024/12/31 22:15,2025/1/1 0:40
ddh_11082,JTZV,WGZL,2024/12/31 8:15,2024/12/31 10:35
ddh_11083,XALQ,MEEP,2024/12/31 20:25,2024/12/31 22:20
ddh_11084,MEEP,JTZV,2024/12/31 9:20,2024/12/31 11:40
ddh_11085,JTZV,TLRK,2024/12/31 7:20,2024/12/31 9:25
ddh_11086,WGZL,JTZV,2024/12/31 11:55,2024/12/31 14:25
ddh_11087,MEEP,XALQ,2024/12/31 6:50,2024/12/31 9:10
ddh_11088,XALQ,MEEP,2024/12/31 6:50,2024/12/31 9:05
ddh_11089,JTZV,WGZL,2024/12/31 18:45,2024/12/31 21:15
ddh_11090,TLRK,JTZV,2024/12/31 10:25,2024/12/31 12:20
ddh_11091,WGZL,JTZV,2024/12/31 22:15,2025/1/1 0:40
ddh_11092,MEEP,XALQ,2024/12/31 10:20,2024/12/31 12:35
ddh_11093,JTZV,ZOEV,2024/12/31 8:05,2024/12/31 10:30
ddh_11094,XALQ,KXUZ,2024/12/31 7:10,2024/12/31 9:15
ddh_11095,PERX,JTZV,2024/12/31 17:45,2024/12/31 21:00
ddh_11096,JTZV,UTFU,2024/12/31 11:50,2024/12/31 13:45
ddh_11097,ZFTY,JTZV,2024/12/31 11:40,2024/12/31 14:40
ddh_11098,UTFU,JTZV,2024/12/31 14:35,2024/12/31 17:15
ddh_11099,JTZV,ZFTY,2024/12/31 9:30,2024/12/31 12:15
ddh_11100,XALQ,KXUZ,2024/12/31 19:20,2024/12/31 21:25
ddh_11101,JTZV,NYKQ,2024/12/31 7:25,2024/12/31 9:40
ddh_11102,XALQ,ZFTY,2024/12/31 13:00,2024/12/31 15:35
ddh_11103,JTZV,EFIK,2024/12/31 17:05,2024/12/31 19:25
ddh_11104,ZFTY,XALQ,2024/12/31 16:50,2024/12/31 20:05
ddh_11105,KXUZ,XALQ,2024/12/31 22:30,2025/1/1 0:55
ddh_11106,NYKQ,JTZV,2024/12/31 10:25,2024/12/31 12:40
ddh_11107,EFIK,JTZV,2024/12/31 20:15,2024/12/31 22:40
ddh_11108,XALQ,ZFTY,2024/12/31 19:45,2024/12/31 22:15
ddh_11109,JTZV,LBMY,2024/12/31 17:50,2024/12/31 19:45
ddh_11110,JTZV,PERX,2024/12/31 6:25,2024/12/31 9:15
ddh_11111,LBMY,JTZV,2024/12/31 20:50,2024/12/31 22:55
ddh_11112,JTZV,ZFTY,2024/12/31 6:30,2024/12/31 9:10
ddh_11113,PERX,JTZV,2024/12/31 10:30,2024/12/31 13:25
ddh_11114,ZFTY,XALQ,2024/12/31 22:15,2025/1/1 1:10
ddh_11115,ZFTY,JTZV,2024/12/31 10:25,2024/12/31 13:40
ddh_11116,XALQ,ZFTY,2024/12/31 6:55,2024/12/31 9:10
ddh_11117,JTZV,PERX,2024/12/31 13:55,2024/12/31 16:40
ddh_11118,JTZV,ZFTY,2024/12/31 7:30,2024/12/31 10:15
ddh_11119,ZFTY,XALQ,2024/12/31 10:30,2024/12/31 13:30
ddh_11120,JTZV,VEYC,2024/12/31 11:05,2024/12/31 12:25
ddh_11121,YELV,JTZV,2024/12/31 18:55,2024/12/31 22:20
ddh_11122,JTZV,ZMZW,2024/12/31 16:55,2024/12/31 19:35
ddh_11123,JTZV,QKWB,2024/12/31 8:25,2024/12/31 11:20
ddh_11124,QKWB,JTZV,2024/12/31 12:10,2024/12/31 15:35
ddh_11125,ZMZW,JTZV,2024/12/31 20:50,2025/1/1 0:10
ddh_11126,JTZV,ZNIR,2024/12/31 15:00,2024/12/31 17:40
ddh_11127,ZFTY,JTZV,2024/12/31 13:40,2024/12/31 17:00
ddh_11128,JTZV,YEQV,2024/12/31 18:05,2024/12/31 20:20
ddh_11129,ZNIR,JTZV,2024/12/31 19:10,2024/12/31 22:20
ddh_11130,JTZV,ZFTY,2024/12/31 13:30,2024/12/31 16:15
ddh_11131,YEQV,JTZV,2024/12/31 21:05,2024/12/31 23:55
ddh_11132,JTZV,YELV,2024/12/31 18:05,2024/12/31 20:35
ddh_11133,JTZV,ZFTY,2024/12/31 17:30,2024/12/31 20:15
ddh_11134,ZFTY,JTZV,2024/12/31 17:40,2024/12/31 21:00
ddh_11135,JTZV,YELV,2024/12/31 7:00,2024/12/31 9:35
ddh_11136,YELV,JTZV,2024/12/31 9:15,2024/12/31 12:25
ddh_11137,ZFTY,JTZV,2024/12/31 19:40,2024/12/31 22:40
ddh_11138,VEYC,JTZV,2024/12/31 13:10,2024/12/31 14:25
ddh_11139,YELV,JTZV,2024/12/31 10:45,2024/12/31 13:50
ddh_11140,JTZV,ZMZW,2024/12/31 8:35,2024/12/31 11:20
ddh_11141,JTZV,ZFTY,2024/12/31 19:30,2024/12/31 22:15
ddh_11142,JTZV,ZFTY,2024/12/31 15:30,2024/12/31 18:15
ddh_11143,ZMZW,JTZV,2024/12/31 12:30,2024/12/31 15:50
ddh_11144,JTZV,YELV,2024/12/31 15:00,2024/12/31 17:40
ddh_11145,ZFTY,JTZV,2024/12/31 7:40,2024/12/31 10:45
ddh_11146,ZFTY,JTZV,2024/12/31 6:55,2024/12/31 9:55
ddh_11147,ZKXC,JTZV,2024/12/31 10:00,2024/12/31 12:50
ddh_11148,JTZV,RXPU,2024/12/31 9:00,2024/12/31 11:25
ddh_11149,RXPU,JTZV,2024/12/31 12:30,2024/12/31 15:40
ddh_11150,JTZV,DIZB,2024/12/31 7:55,2024/12/31 10:20
ddh_11151,JTZV,LCYY,2024/12/31 8:00,2024/12/31 10:40
ddh_11152,DIZB,JTZV,2024/12/31 11:10,2024/12/31 13:50
ddh_11153,LCYY,JTZV,2024/12/31 11:55,2024/12/31 15:35
ddh_11154,JTZV,DIZB,2024/12/31 12:10,2024/12/31 14:35
ddh_11155,JTZV,KIJU,2024/12/31 18:15,2024/12/31 20:20
ddh_11156,XALQ,LCYY,2024/12/31 15:05,2024/12/31 17:30
ddh_11157,JTZV,LCYY,2024/12/31 16:00,2024/12/31 18:40
ddh_11158,DIZB,JTZV,2024/12/31 15:40,2024/12/31 18:30
ddh_11159,LCYY,XALQ,2024/12/31 18:45,2024/12/31 22:15
ddh_11160,KIJU,JTZV,2024/12/31 21:10,2024/12/31 23:40
ddh_11161,LCYY,JTZV,2024/12/31 19:55,2024/12/31 23:25
ddh_11162,JTZV,ZKXC,2024/12/31 6:40,2024/12/31 9:10
ddh_11163,JTZV,DIZB,2024/12/31 15:35,2024/12/31 17:50
ddh_11164,DIZB,JTZV,2024/12/31 19:00,2024/12/31 21:55
ddh_11165,JTZV,WCBB,2024/12/31 5:50,2024/12/31 14:25
ddh_11166,WCBB,NBPB,2024/12/31 16:25,2024/12/31 19:50
ddh_11167,SSNS,JTZV,2024/12/31 22:10,2025/1/1 0:55
ddh_11168,JTZV,SSNS,2024/12/31 18:35,2024/12/31 21:00
ddh_11169,JTZV,KSJP,2024/12/31 2:00,2024/12/31 7:20
ddh_11170,KSJP,JTZV,2024/12/31 9:35,2024/12/31 14:10
ddh_11171,SSNS,JTZV,2024/12/31 11:50,2024/12/31 14:40
ddh_11172,JTZV,RXPU,2024/12/31 15:00,2024/12/31 17:30
ddh_11173,NBPB,JTZV,2024/12/31 22:20,2025/1/1 7:55
ddh_11174,JTZV,SSNS,2024/12/31 11:00,2024/12/31 13:35
ddh_11175,RXPU,JTZV,2024/12/31 18:40,2024/12/31 21:50
ddh_11176,SSNS,JTZV,2024/12/31 14:55,2024/12/31 17:45
ddh_11177,JTZV,RXPU,2024/12/31 17:05,2024/12/31 19:30
ddh_11178,LRNO,AGDH,2024/12/31 13:30,2024/12/31 16:00
ddh_11179,AGDH,LRNO,2024/12/31 17:30,2024/12/31 19:35
ddh_11180,JTZV,SSNS,2024/12/31 15:00,2024/12/31 17:30
ddh_11181,RXPU,JTZV,2024/12/31 20:35,2024/12/31 23:40
ddh_11182,SSNS,JTZV,2024/12/31 18:45,2024/12/31 21:45
ddh_11183,JTZV,SSNS,2024/12/31 8:15,2024/12/31 10:35
ddh_11184,JTZV,NDZU,2024/12/31 14:50,2024/12/31 19:55
ddh_11185,NDZU,JTZV,2024/12/31 22:00,2025/1/1 2:00
ddh_11186,JTZV,GSWF,2024/12/31 5:00,2024/12/31 9:30
ddh_11187,GSWF,COMY,2024/12/31 11:30,2024/12/31 18:40
ddh_11188,COMY,JTZV,2024/12/31 21:10,2025/1/1 6:55
ddh_11189,LRNO,EJUF,2024/12/31 1:50,2024/12/31 5:10
ddh_11190,EJUF,LRNO,2024/12/31 6:40,2024/12/31 10:20
ddh_11191,JTZV,QPCR,2024/12/31 17:55,2024/12/31 21:00
ddh_11192,QPCR,JTZV,2024/12/31 23:00,2025/1/1 2:00
ddh_11193,YELV,GSWW,2024/12/31 6:55,2024/12/31 9:55
ddh_11194,GSWW,BKCE,2024/12/31 10:45,2024/12/31 12:30
ddh_11195,BKCE,GSWW,2024/12/31 13:15,2024/12/31 14:45
ddh_11196,GSWW,YELV,2024/12/31 15:35,2024/12/31 18:25
ddh_11197,ZOEV,WJBU,2024/12/31 6:00,2024/12/31 7:55
ddh_11198,WJBU,GSWW,2024/12/31 8:55,2024/12/31 11:05
ddh_11199,GSWW,WJBU,2024/12/31 17:55,2024/12/31 20:10
ddh_11200,WJBU,ZOEV,2024/12/31 21:45,2024/12/31 23:50
ddh_11201,KXUZ,WDWO,2024/12/31 13:10,2024/12/31 16:05
ddh_11202,WDWO,KXUZ,2024/12/31 9:10,2024/12/31 11:55
ddh_11203,JTZV,QFKO,2024/12/31 13:05,2024/12/31 14:50
ddh_11204,JTZV,CGHU,2024/12/31 19:55,2024/12/31 23:30
ddh_11205,QFKO,JTZV,2024/12/31 15:40,2024/12/31 17:35
ddh_11206,JTZV,XLQE,2024/12/31 9:05,2024/12/31 13:15
ddh_11207,XLQE,JTZV,2024/12/31 14:00,2024/12/31 17:55
ddh_11208,JTZV,WGZL,2024/12/31 16:55,2024/12/31 19:05
ddh_11209,WGZL,JTZV,2024/12/31 20:15,2024/12/31 22:40
ddh_11210,JTZV,KHPY,2024/12/31 8:40,2024/12/31 10:45
ddh_11211,KHPY,JTZV,2024/12/31 11:45,2024/12/31 14:10
ddh_11212,JTZV,PERX,2024/12/31 20:20,2024/12/31 22:55
ddh_11213,IGVH,TSRM,2024/12/31 7:55,2024/12/31 9:50
ddh_11214,TSRM,DIZB,2024/12/31 10:35,2024/12/31 12:25
ddh_11215,DIZB,TSRM,2024/12/31 13:15,2024/12/31 15:30
ddh_11216,TSRM,IGVH,2024/12/31 16:15,2024/12/31 18:05
ddh_11217,IGVH,AJDW,2024/12/31 10:00,2024/12/31 12:25
ddh_11218,AJDW,XCDO,2024/12/31 13:10,2024/12/31 15:45
ddh_11219,XCDO,AJDW,2024/12/31 16:40,2024/12/31 19:55
ddh_11220,AJDW,IGVH,2024/12/31 20:40,2024/12/31 23:15
ddh_11221,JTZV,SEWU,2024/12/31 11:40,2024/12/31 16:00
ddh_11222,SEWU,JTZV,2024/12/31 17:00,2024/12/31 21:00
ddh_11223,JTZV,DJQK,2024/12/31 9:05,2024/12/31 11:45
ddh_11224,DJQK,JTZV,2024/12/31 20:40,2025/1/1 0:05
ddh_11225,XALQ,FCVG,2024/12/31 16:05,2024/12/31 19:20
ddh_11226,FCVG,XALQ,2024/12/31 20:20,2024/12/31 23:50
ddh_11227,WGZL,FCVG,2024/12/31 9:55,2024/12/31 12:35
ddh_11228,FCVG,WGZL,2024/12/31 13:35,2024/12/31 16:20
ddh_11229,JTZV,DFQN,2024/12/31 19:55,2025/1/1 0:25
ddh_11230,DFQN,JTZV,2024/12/31 9:35,2024/12/31 14:00
ddh_11231,XALQ,WGZL,2024/12/31 7:00,2024/12/31 8:55
ddh_11232,WGZL,XALQ,2024/12/31 18:00,2024/12/31 20:35
ddh_11233,LRNO,QPCR,2024/12/31 13:00,2024/12/31 16:25
ddh_11234,QPCR,LRNO,2024/12/31 17:55,2024/12/31 20:40
ddh_11235,JTZV,UNUN,2024/12/31 19:00,2024/12/31 22:45
ddh_11236,UNUN,JTZV,2024/12/31 7:25,2024/12/31 11:20
ddh_11237,ZOEV,JTZV,2024/12/31 18:40,2024/12/31 21:25
ddh_11238,JTZV,ZOEV,2024/12/31 15:05,2024/12/31 17:25
ddh_11239,YHJF,JTZV,2024/12/31 16:40,2025/1/1 5:55
ddh_11240,JTZV,MEEP,2024/12/31 8:00,2024/12/31 10:25
ddh_11241,MEEP,JTZV,2024/12/31 11:55,2024/12/31 14:15
ddh_11242,JTZV,QFKO,2024/12/31 21:05,2024/12/31 22:40
ddh_11243,QFKO,JTZV,2024/12/31 23:25,2025/1/1 1:15
ddh_11244,JTZV,WAQQ,2024/12/31 13:15,2024/12/31 15:50
ddh_11245,WAQQ,JTZV,2024/12/31 16:35,2024/12/31 19:35
ddh_11246,VEYC,JTZV,2024/12/31 7:30,2024/12/31 8:35
ddh_11247,JTZV,WGZL,2024/12/31 9:45,2024/12/31 12:00
ddh_11248,WGZL,JTZV,2024/12/31 13:45,2024/12/31 16:15
ddh_11249,JTZV,VEYC,2024/12/31 17:20,2024/12/31 18:30
ddh_11250,CGHU,LCYY,2024/12/31 7:50,2024/12/31 11:25
ddh_11251,LCYY,CGHU,2024/12/31 13:00,2024/12/31 15:50
ddh_11252,CFJT,JTZV,2024/12/31 1:30,2024/12/31 5:50
ddh_11253,JTZV,EKVT,2025/1/1 1:30,2025/1/1 11:50
ddh_11254,JTZV,GGSC,2025/1/1 1:30,2025/1/1 11:45
ddh_11255,JTZV,XQKV,2025/1/1 1:40,2025/1/1 12:25
ddh_11256,JTZV,ZWTY,2025/1/1 1:45,2025/1/1 12:45
ddh_11257,LRNO,FCVG,2025/1/1 2:00,2025/1/1 4:05
ddh_11258,JTZV,CGHU,2025/1/1 2:00,2025/1/1 5:55
ddh_11259,BCHA,JTZV,2025/1/1 2:30,2025/1/1 9:00
ddh_11260,UEWE,JTZV,2025/1/1 3:10,2025/1/1 11:50
ddh_11261,FCVG,LRNO,2025/1/1 5:30,2025/1/1 7:30
ddh_11262,JTZV,GSWF,2025/1/1 5:00,2025/1/1 9:30
ddh_11263,JTZV,YDUD,2025/1/1 5:40,2025/1/1 14:30
ddh_11264,XALQ,CGHU,2025/1/1 7:00,2025/1/1 10:40
ddh_11265,JTZV,ZFTY,2025/1/1 7:30,2025/1/1 10:15
ddh_11266,JTZV,MEEP,2025/1/1 8:00,2025/1/1 10:25
ddh_11267,JTZV,CFEV,2025/1/1 8:00,2025/1/1 10:45
ddh_11268,JTZV,ZOEV,2025/1/1 8:05,2025/1/1 11:00
ddh_11269,JTZV,XCDO,2025/1/1 8:35,2025/1/1 12:20
ddh_11270,GSWF,COMY,2025/1/1 11:30,2025/1/1 18:40
ddh_11271,JTZV,ZFTY,2025/1/1 11:30,2025/1/1 14:10
ddh_11272,ZFTY,JTZV,2025/1/1 11:40,2025/1/1 14:40
ddh_11273,CGHU,XALQ,2025/1/1 11:50,2025/1/1 16:20
ddh_11274,CFEV,JTZV,2025/1/1 11:50,2025/1/1 14:05
ddh_11275,MEEP,JTZV,2025/1/1 11:55,2025/1/1 14:15
ddh_11276,ZOEV,JTZV,2025/1/1 12:10,2025/1/1 14:45
ddh_11277,JTZV,CFEV,2025/1/1 12:30,2025/1/1 15:15
ddh_11278,JTZV,LCYY,2025/1/1 12:50,2025/1/1 15:15
ddh_11279,WVZF,YELV,2025/1/1 13:30,2025/1/2 4:15
ddh_11280,XCDO,JTZV,2025/1/1 13:30,2025/1/1 17:50
ddh_11281,JTZV,IRVV,2025/1/1 14:30,2025/1/1 17:45
ddh_11282,JTZV,ZOEV,2025/1/1 15:05,2025/1/1 17:30
ddh_11283,ZFTY,JTZV,2025/1/1 15:30,2025/1/1 18:35
ddh_11284,JTZV,BCHA,2025/1/1 16:05,2025/1/2 0:30
ddh_11285,JTZV,SSNS,2025/1/1 16:10,2025/1/1 18:25
ddh_11286,JTZV,MEEP,2025/1/1 16:15,2025/1/1 18:35
ddh_11287,CFEV,JTZV,2025/1/1 16:20,2025/1/1 18:15
ddh_11288,YDUD,NBPB,2025/1/1 16:30,2025/1/1 19:00
ddh_11289,JTZV,UEWE,2025/1/1 16:30,2025/1/2 1:20
ddh_11290,JTZV,ZFTY,2025/1/1 16:30,2025/1/1 19:00
ddh_11291,LCYY,JTZV,2025/1/1 16:30,2025/1/1 19:55
ddh_11292,XQKV,JTZV,2025/1/1 17:50,2025/1/2 5:00
ddh_11293,GGSC,JTZV,2025/1/1 18:30,2025/1/2 5:10
ddh_11294,ZOEV,JTZV,2025/1/1 18:40,2025/1/1 21:25
ddh_11295,IRVV,JTZV,2025/1/1 18:45,2025/1/1 23:00
ddh_11296,SSNS,JTZV,2025/1/1 19:40,2025/1/1 22:35
ddh_11297,MEEP,JTZV,2025/1/1 19:50,2025/1/1 22:25
ddh_11298,ZWTY,JTZV,2025/1/1 20:00,2025/1/2 5:20
ddh_11299,ZFTY,JTZV,2025/1/1 20:15,2025/1/1 23:00
ddh_11300,EKVT,JTZV,2025/1/1 20:30,2025/1/2 5:15
ddh_11301,COMY,JTZV,2025/1/1 21:10,2025/1/2 6:40
ddh_11302,NBPB,JTZV,2025/1/1 21:30,2025/1/2 7:40
ddh_11303,JTZV,WCBB,2025/1/1 16:30,2025/1/2 1:00
ddh_11304,WCBB,JTZV,2025/1/1 2:55,2025/1/1 11:05
ddh_11305,EJUF,JTZV,2025/1/1 0:20,2025/1/1 5:00
ddh_11306,JTZV,GGSC,2025/1/2 1:30,2025/1/2 11:45
ddh_11307,JTZV,OYXD,2025/1/2 1:35,2025/1/2 13:45
ddh_11308,JTZV,XQKV,2025/1/2 1:40,2025/1/2 12:25
ddh_11309,JTZV,ZWTY,2025/1/2 1:45,2025/1/2 12:45
ddh_11310,BCHA,JTZV,2025/1/2 2:30,2025/1/2 9:05
ddh_11311,UEWE,JTZV,2025/1/2 3:10,2025/1/2 11:50
ddh_11312,YELV,JTZV,2025/1/2 5:15,2025/1/2 8:10
ddh_11313,XALQ,ZFTY,2025/1/2 6:55,2025/1/2 9:10
ddh_11314,JTZV,ZFTY,2025/1/2 7:30,2025/1/2 10:15
ddh_11315,JTZV,CFEV,2025/1/2 7:30,2025/1/2 10:05
ddh_11316,JTZV,MEEP,2025/1/2 8:00,2025/1/2 10:25
ddh_11317,JTZV,CFEV,2025/1/2 8:00,2025/1/2 10:45
ddh_11318,JTZV,XCDO,2025/1/2 8:35,2025/1/2 12:20
ddh_11319,ZFTY,XALQ,2025/1/2 10:30,2025/1/2 13:30
ddh_11320,CFEV,JTZV,2025/1/2 11:15,2025/1/2 13:10
ddh_11321,JTZV,EZNJ,2025/1/2 11:20,2025/1/2 13:20
ddh_11322,JTZV,ZFTY,2025/1/2 11:30,2025/1/2 14:10
ddh_11323,ZFTY,JTZV,2025/1/2 11:40,2025/1/2 14:40
ddh_11324,CFEV,JTZV,2025/1/2 11:50,2025/1/2 14:05
ddh_11325,MEEP,JTZV,2025/1/2 11:55,2025/1/2 14:15
ddh_11326,JTZV,MEEP,2025/1/2 13:00,2025/1/2 15:25
ddh_11327,XCDO,JTZV,2025/1/2 13:30,2025/1/2 17:50
ddh_11328,JTZV,ELNG,2025/1/2 14:15,2025/1/2 19:25
ddh_11329,JTZV,CFEV,2025/1/2 14:30,2025/1/2 17:15
ddh_11330,JTZV,IRVV,2025/1/2 14:30,2025/1/2 17:45
ddh_11331,JTZV,KXUZ,2025/1/2 14:40,2025/1/2 17:10
ddh_11332,XALQ,YELV,2025/1/2 14:45,2025/1/2 16:55
ddh_11333,JTZV,ZOEV,2025/1/2 15:05,2025/1/2 17:30
ddh_11334,EZNJ,BCHA,2025/1/2 15:20,2025/1/3 0:30
ddh_11335,ZFTY,JTZV,2025/1/2 15:30,2025/1/2 18:35
ddh_11336,JTZV,SSNS,2025/1/2 16:10,2025/1/2 18:25
ddh_11337,NBPB,JTZV,2025/1/2 16:30,2025/1/3 2:30
ddh_11338,JTZV,UEWE,2025/1/2 16:30,2025/1/3 1:20
ddh_11339,JTZV,ZFTY,2025/1/2 16:30,2025/1/2 19:00
ddh_11340,MEEP,JTZV,2025/1/2 16:40,2025/1/2 18:55
ddh_11341,XQKV,JTZV,2025/1/2 17:50,2025/1/3 5:00
ddh_11342,OYXD,JTZV,2025/1/2 18:20,2025/1/3 5:10
ddh_11343,CFEV,JTZV,2025/1/2 18:20,2025/1/2 20:15
ddh_11344,ZOEV,JTZV,2025/1/2 18:40,2025/1/2 21:25
ddh_11345,IRVV,JTZV,2025/1/2 18:45,2025/1/2 23:00
ddh_11346,YELV,XALQ,2025/1/2 18:50,2025/1/2 21:55
ddh_11347,KXUZ,JTZV,2025/1/2 19:00,2025/1/2 21:40
ddh_11348,SSNS,JTZV,2025/1/2 19:40,2025/1/2 22:35
ddh_11349,ZWTY,JTZV,2025/1/2 20:00,2025/1/3 5:20
ddh_11350,ZFTY,JTZV,2025/1/2 20:15,2025/1/2 23:00
ddh_11351,ELNG,JTZV,2025/1/2 21:30,2025/1/3 2:00
ddh_11352,JTZV,WCBB,2025/1/2 16:30,2025/1/3 1:00
ddh_11353,WCBB,JTZV,2025/1/2 2:55,2025/1/2 11:05
ddh_11354,JTZV,WCBB,2025/1/2 0:05,2025/1/2 8:25
ddh_11355,WCBB,NBPB,2025/1/2 10:25,2025/1/2 14:10
ddh_11356,JTZV,JTZV,2025/1/3 0:05,2025/1/3 0:45
ddh_11357,JTZV,JTZV,2025/1/3 0:05,2025/1/3 0:45
ddh_11358,JTZV,YHJF,2025/1/3 1:00,2025/1/3 12:45
ddh_11359,JTZV,EKVT,2025/1/3 1:30,2025/1/3 11:50
ddh_11360,JTZV,GGSC,2025/1/3 1:30,2025/1/3 11:45
ddh_11361,JTZV,XQKV,2025/1/3 1:40,2025/1/3 12:25
ddh_11362,JTZV,ZWTY,2025/1/3 1:45,2025/1/3 12:45
ddh_11363,BCHA,EZNJ,2025/1/3 2:30,2025/1/3 10:30
ddh_11364,UEWE,JTZV,2025/1/3 3:10,2025/1/3 11:50
ddh_11365,JTZV,YDUD,2025/1/3 5:00,2025/1/3 14:00
ddh_11366,JTZV,GSWF,2025/1/3 5:55,2025/1/3 10:25
ddh_11367,XALQ,ZFTY,2025/1/3 6:55,2025/1/3 9:10
ddh_11368,JTZV,CGHU,2025/1/3 7:00,2025/1/3 10:45
ddh_11369,JTZV,KSJP,2025/1/3 7:55,2025/1/3 13:15
ddh_11370,JTZV,CFEV,2025/1/3 8:00,2025/1/3 10:45
ddh_11371,JTZV,MEEP,2025/1/3 8:00,2025/1/3 10:25
ddh_11372,EPLG,EPLG,2025/1/3 8:00,2025/1/3 12:00
ddh_11373,JTZV,XCDO,2025/1/3 8:35,2025/1/3 12:20
ddh_11374,JTZV,DJQK,2025/1/3 9:05,2025/1/3 11:45
ddh_11375,ZFTY,XALQ,2025/1/3 10:30,2025/1/3 13:30
ddh_11376,JTZV,ZFTY,2025/1/3 11:30,2025/1/3 14:10
ddh_11377,CFEV,JTZV,2025/1/3 11:50,2025/1/3 14:05
ddh_11378,MEEP,JTZV,2025/1/3 11:55,2025/1/3 14:15
ddh_11379,CGHU,JTZV,2025/1/3 11:55,2025/1/3 17:00
ddh_11380,GSWF,COMY,2025/1/3 12:25,2025/1/3 19:35
ddh_11381,JTZV,CFEV,2025/1/3 12:30,2025/1/3 15:15
ddh_11382,EZNJ,JTZV,2025/1/3 12:30,2025/1/3 15:00
ddh_11383,DJQK,JTZV,2025/1/3 12:35,2025/1/3 15:55
ddh_11384,EPLG,EPLG,2025/1/3 13:00,2025/1/3 19:00
ddh_11385,XCDO,JTZV,2025/1/3 13:30,2025/1/3 17:50
ddh_11386,JTZV,IRVV,2025/1/3 14:30,2025/1/3 17:45
ddh_11387,XALQ,YELV,2025/1/3 14:45,2025/1/3 16:55
ddh_11388,JTZV,ZOEV,2025/1/3 15:05,2025/1/3 17:30
ddh_11389,YHJF,JTZV,2025/1/3 15:10,2025/1/4 6:50
ddh_11390,KSJP,JTZV,2025/1/3 15:20,2025/1/3 20:00
ddh_11391,YDUD,CYND,2025/1/3 15:30,2025/1/3 18:00
ddh_11392,ZFTY,JTZV,2025/1/3 15:30,2025/1/3 18:25
ddh_11393,JTZV,BCHA,2025/1/3 16:05,2025/1/4 0:30
ddh_11394,JTZV,SSNS,2025/1/3 16:10,2025/1/3 18:25
ddh_11395,CFEV,JTZV,2025/1/3 16:20,2025/1/3 18:15
ddh_11396,JTZV,UEWE,2025/1/3 16:30,2025/1/4 1:20
ddh_11397,JTZV,ZFTY,2025/1/3 16:30,2025/1/3 19:00
ddh_11398,XQKV,JTZV,2025/1/3 17:50,2025/1/4 5:00
ddh_11399,JTZV,TLRK,2025/1/3 18:05,2025/1/3 20:00
ddh_11400,GGSC,JTZV,2025/1/3 18:30,2025/1/4 5:10
ddh_11401,ZOEV,JTZV,2025/1/3 18:40,2025/1/3 21:25
ddh_11402,IRVV,JTZV,2025/1/3 18:45,2025/1/3 23:00
ddh_11403,YELV,XALQ,2025/1/3 18:50,2025/1/3 21:55
ddh_11404,SSNS,JTZV,2025/1/3 19:40,2025/1/3 22:35
ddh_11405,ZWTY,JTZV,2025/1/3 20:00,2025/1/4 5:20
ddh_11406,JTZV,ZOEV,2025/1/3 20:15,2025/1/3 22:35
ddh_11407,ZFTY,JTZV,2025/1/3 20:15,2025/1/3 23:00
ddh_11408,CYND,JTZV,2025/1/3 20:30,2025/1/4 6:55
ddh_11409,EKVT,JTZV,2025/1/3 20:30,2025/1/4 5:15
ddh_11410,TLRK,JTZV,2025/1/3 21:15,2025/1/3 23:25
ddh_11411,COMY,JTZV,2025/1/3 22:05,2025/1/4 7:50
ddh_11412,JTZV,WVZF,2025/1/3 22:30,2025/1/4 11:00
ddh_11413,JTZV,WCBB,2025/1/3 16:30,2025/1/4 1:00
ddh_11414,WCBB,JTZV,2025/1/3 2:55,2025/1/3 11:05
ddh_11415,JTZV,JTZV,2025/1/4 0:05,2025/1/4 0:45
ddh_11416,JTZV,GGSC,2025/1/4 1:30,2025/1/4 11:45
ddh_11417,JTZV,OYXD,2025/1/4 1:35,2025/1/4 13:45
ddh_11418,JTZV,XQKV,2025/1/4 1:40,2025/1/4 12:25
ddh_11419,JTZV,ZWTY,2025/1/4 1:45,2025/1/4 12:45
ddh_11420,BCHA,JTZV,2025/1/4 2:30,2025/1/4 9:05
ddh_11421,UEWE,JTZV,2025/1/4 3:10,2025/1/4 11:50
ddh_11422,JTZV,GSWF,2025/1/4 5:55,2025/1/4 10:25
ddh_11423,JTZV,QPCR,2025/1/4 17:55,2025/1/4 21:00
ddh_11424,JTZV,ZFTY,2025/1/4 6:30,2025/1/4 9:10
ddh_11425,XALQ,ZFTY,2025/1/4 6:55,2025/1/4 9:10
