id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_16952,RPOA,JTZV,2025/1/6 12:20,2025/1/6 16:30,320,AFT_10126,229
Flt_16953,WDWO,JTZV,2025/1/6 12:20,2025/1/6 14:20,320,AFT_10014,102
Flt_16954,GPWJ,XALQ,2025/1/6 12:25,2025/1/6 14:40,319,AFT_10056,116
Flt_16955,CFEV,XALQ,2025/1/6 12:25,2025/1/6 15:05,319,AFT_10109,138
Flt_16956,JTZV,CFEV,2025/1/6 12:30,2025/1/6 15:15,319,AFT_10096,173
Flt_16957,ZMZW,JTZV,2025/1/6 12:30,2025/1/6 15:50,320,AFT_10028,212
Flt_16958,RXPU,JTZV,2025/1/6 12:30,2025/1/6 15:45,321,AFT_10047,193
Flt_16959,JTZV,DQBQ,2025/1/6 12:35,2025/1/6 14:40,321,AFT_10105,113
Flt_16960,XALQ,CFEV,2025/1/6 12:40,2025/1/6 15:35,319,AFT_10133,186
Flt_16961,CHCY,JTZV,2025/1/6 12:40,2025/1/6 15:45,320,AFT_10066,179
Flt_16962,XALQ,SSNS,2025/1/6 12:50,2025/1/6 14:45,321,AFT_10032,117
Flt_16963,JTZV,LCYY,2025/1/6 12:50,2025/1/6 15:15,321,AFT_10089,146
Flt_16964,JTZV,UNUN,2025/1/6 12:50,2025/1/6 16:50,320,AFT_10122,217
Flt_16965,XXZT,XALQ,2025/1/6 12:55,2025/1/6 15:15,319,AFT_10076,150
Flt_16966,UTFU,DQBQ,2025/1/6 12:55,2025/1/6 15:40,320,AFT_10006,174
Flt_16967,LUEM,TLRK,2025/1/6 12:55,2025/1/6 14:50,320,AFT_10073,114
Flt_16968,XALQ,KXUZ,2025/1/6 12:55,2025/1/6 15:00,320,AFT_10104,111
Flt_16969,CFEV,WDWO,2025/1/6 12:55,2025/1/6 15:40,319,AFT_10098,156
Flt_16970,DIZB,IGVH,2025/1/6 12:55,2025/1/6 16:25,320,AFT_10106,187
Flt_16971,TJFR,WJBU,2025/1/6 12:55,2025/1/6 15:40,320,AFT_10108,146
Flt_16972,UNUN,JTZV,2025/1/6 12:55,2025/1/6 16:40,320,AFT_10058,200
Flt_16973,MEEP,JTZV,2025/1/6 12:55,2025/1/6 15:30,321,AFT_10085,144
Flt_16974,XALQ,ZFTY,2025/1/6 13:00,2025/1/6 15:35,320,AFT_10034,145
Flt_16975,JTZV,MEEP,2025/1/6 13:00,2025/1/6 15:25,320,AFT_10090,127
Flt_16976,XALQ,LBMY,2025/1/6 13:00,2025/1/6 14:35,319,AFT_10059,84
Flt_16977,LCYY,CGHU,2025/1/6 13:00,2025/1/6 15:50,321,AFT_10150,176
Flt_16978,WGZL,JTZV,2025/1/6 13:05,2025/1/6 15:25,320,AFT_10060,154
Flt_16979,DULL,PERX,2025/1/6 13:10,2025/1/6 15:30,321,AFT_10035,132
Flt_16980,ZBRM,MEEP,2025/1/6 13:10,2025/1/6 15:30,320,AFT_10037,105
Flt_16981,KXUZ,WDWO,2025/1/6 13:10,2025/1/6 16:05,320,AFT_10040,168
Flt_16982,FCVG,JTZV,2025/1/6 13:10,2025/1/6 16:15,321,AFT_10019,173
Flt_16983,QFKO,JTZV,2025/1/6 13:10,2025/1/6 14:55,320,AFT_10082,105
Flt_16984,WAQQ,JTZV,2025/1/6 13:10,2025/1/6 15:45,321,AFT_10029,173
Flt_16985,VEYC,JTZV,2025/1/6 13:10,2025/1/6 14:25,321,AFT_10124,70
Flt_16986,AJDW,XCDO,2025/1/6 13:10,2025/1/6 15:45,320,AFT_10077,157
Flt_16987,JTZV,JNLE,2025/1/6 13:15,2025/1/6 15:15,319,AFT_10153,120
Flt_16988,QFKO,CFEV,2025/1/6 13:15,2025/1/6 15:50,319,AFT_10116,143
Flt_16989,JTZV,LBMY,2025/1/6 13:20,2025/1/6 15:05,320,AFT_10010,99
Flt_16990,JTZV,JXKD,2025/1/6 13:20,2025/1/6 15:25,319,AFT_10125,105
Flt_16991,JTZV,TJFR,2025/1/6 13:20,2025/1/6 15:40,320,AFT_10092,122
Flt_16992,JTZV,TKCE,2025/1/6 13:20,2025/1/6 17:20,319,AFT_10091,232
Flt_16993,JTZV,KXUZ,2025/1/6 13:25,2025/1/6 15:40,321,AFT_10118,138
Flt_16994,KHPY,XCDO,2025/1/6 13:25,2025/1/6 16:10,319,AFT_10049,154
Flt_16995,JTZV,SIBL,2025/1/6 13:30,2025/1/6 16:45,321,AFT_10068,170
Flt_16996,JTZV,ZFTY,2025/1/6 13:30,2025/1/6 16:15,320,AFT_10054,153
Flt_16997,JXKD,PNOJ,2025/1/6 13:30,2025/1/6 15:15,320,AFT_10022,96
Flt_16998,XALQ,MEEP,2025/1/6 13:35,2025/1/6 15:30,319,AFT_10087,110
Flt_16999,JXKD,WJBU,2025/1/6 13:35,2025/1/6 15:20,320,AFT_10030,97
Flt_17000,JTZV,MEEP,2025/1/6 13:40,2025/1/6 16:05,321,AFT_10137,124
Flt_17001,JTZV,GSWW,2025/1/6 13:40,2025/1/6 15:10,320,AFT_10148,90
Flt_17002,ZFTY,JTZV,2025/1/6 13:40,2025/1/6 17:00,321,AFT_10021,184
Flt_17003,VEYC,PNOJ,2025/1/6 13:45,2025/1/6 14:45,320,AFT_10026,50
Flt_17004,SSNS,JTZV,2025/1/6 13:50,2025/1/6 16:40,320,AFT_10134,162
Flt_17005,JTZV,PERX,2025/1/6 13:55,2025/1/6 16:40,321,AFT_10084,159
Flt_17006,LRNO,PNOJ,2025/1/6 13:55,2025/1/6 15:45,320,AFT_10111,91
Flt_17007,XALQ,TLRK,2025/1/6 14:00,2025/1/6 15:25,320,AFT_10050,83
Flt_17008,IGVH,LQVJ,2025/1/6 14:00,2025/1/6 15:25,320,AFT_10024,80
Flt_17009,OZOS,JTZV,2025/1/6 14:00,2025/1/6 17:10,321,AFT_10135,190
Flt_17010,JTZV,MKLY,2025/1/6 14:00,2025/1/6 19:00,320,AFT_10042,288
Flt_17011,JTZV,UXIL,2025/1/6 14:10,2025/1/6 16:05,319,AFT_10097,106
Flt_17012,UNUN,JTZV,2025/1/6 14:10,2025/1/6 17:50,320,AFT_10044,227
Flt_17013,CGHU,TLRK,2025/1/6 14:15,2025/1/6 18:00,321,AFT_10013,242
Flt_17014,VNDG,JTZV,2025/1/6 14:15,2025/1/6 17:50,321,AFT_10121,219
Flt_17015,XALQ,KHPY,2025/1/6 14:20,2025/1/6 16:05,320,AFT_10002,99
Flt_17016,CHCY,WGZL,2025/1/6 14:20,2025/1/6 17:10,320,AFT_10009,154
Flt_17017,IGVH,TIDB,2025/1/6 14:20,2025/1/6 16:40,320,AFT_10101,141
Flt_17018,WAQQ,DIZB,2025/1/6 14:20,2025/1/6 16:45,320,AFT_10103,158
Flt_17019,CGHU,DIZB,2025/1/6 14:20,2025/1/6 16:50,320,AFT_10075,141
Flt_17020,IRVV,TJFR,2025/1/6 14:20,2025/1/6 16:30,320,AFT_10088,120
Flt_17021,UNUN,WDWO,2025/1/6 14:30,2025/1/6 17:50,320,AFT_10067,215
Flt_17022,JXKD,ZBRM,2025/1/6 14:30,2025/1/6 16:10,319,AFT_10079,88
Flt_17023,XALQ,DJQK,2025/1/6 14:35,2025/1/6 16:50,321,AFT_10144,130
Flt_17024,KZXO,JTZV,2025/1/6 14:35,2025/1/6 17:35,319,AFT_10046,156
Flt_17025,UTFU,JTZV,2025/1/6 14:35,2025/1/6 17:15,319,AFT_10142,127
Flt_17026,JTZV,CGHU,2025/1/6 14:35,2025/1/6 18:20,320,AFT_10112,244
Flt_17027,JTZV,DFQN,2025/1/6 14:40,2025/1/6 18:40,321,AFT_10136,239
Flt_17028,XALQ,OZOS,2025/1/6 14:40,2025/1/6 17:25,320,AFT_10018,141
Flt_17029,MKLY,JTZV,2025/1/6 14:40,2025/1/6 19:10,321,AFT_10127,277
Flt_17030,YELV,XCDO,2025/1/6 14:45,2025/1/6 17:45,321,AFT_10113,183
Flt_17031,XCDO,DIZB,2025/1/6 14:50,2025/1/6 16:55,321,AFT_10017,131
Flt_17032,JTZV,YNHL,2025/1/6 14:55,2025/1/6 17:35,320,AFT_10083,137
Flt_17033,CGHU,KHPY,2025/1/6 14:55,2025/1/6 18:00,320,AFT_10131,183
Flt_17034,CGHU,OZOS,2025/1/6 14:55,2025/1/6 17:05,321,AFT_10023,113
Flt_17035,SSNS,JTZV,2025/1/6 14:55,2025/1/6 17:45,321,AFT_10065,177
Flt_17036,UTFU,IRVV,2025/1/6 14:55,2025/1/6 16:55,321,AFT_10025,105
Flt_17037,JTZV,MEEP,2025/1/6 15:00,2025/1/6 17:25,321,AFT_10099,122
Flt_17038,JTZV,YELV,2025/1/6 15:00,2025/1/6 17:40,321,AFT_10078,145
Flt_17039,JTZV,SSNS,2025/1/6 15:00,2025/1/6 17:30,321,AFT_10036,126
Flt_17040,JTZV,ZNIR,2025/1/6 15:00,2025/1/6 17:40,320,AFT_10138,146
Flt_17041,JTZV,RXPU,2025/1/6 15:00,2025/1/6 17:30,321,AFT_10114,130
Flt_17042,IQOA,JTZV,2025/1/6 15:00,2025/1/6 17:40,321,AFT_10070,144
Flt_17043,XALQ,LCYY,2025/1/6 15:05,2025/1/6 17:30,320,AFT_10102,141
Flt_17044,ZOEV,CGHU,2025/1/6 15:05,2025/1/6 20:05,320,AFT_10051,328
Flt_17045,UNUN,ZFTY,2025/1/6 15:10,2025/1/6 19:15,320,AFT_10140,239
Flt_17046,LRNO,LBMY,2025/1/6 15:10,2025/1/6 17:00,320,AFT_10081,110
Flt_17047,JTZV,IOWC,2025/1/6 15:10,2025/1/6 16:25,319,AFT_10100,75
Flt_17048,TXMD,JTZV,2025/1/6 15:10,2025/1/6 20:35,321,AFT_10057,305
Flt_17049,OQIB,VNDG,2025/1/6 15:10,2025/1/6 16:15,321,AFT_10007,61
Flt_17050,XALQ,IGVH,2025/1/6 15:15,2025/1/6 16:50,320,AFT_10119,82
Flt_17051,JTZV,FCVG,2025/1/6 15:25,2025/1/6 18:45,321,AFT_10052,182
Flt_17052,DQBQ,WDWO,2025/1/6 15:25,2025/1/6 17:55,321,AFT_10038,156
Flt_17053,DQBQ,JTZV,2025/1/6 15:25,2025/1/6 17:40,321,AFT_10105,123
Flt_17054,KXUZ,JTZV,2025/1/6 15:25,2025/1/6 18:00,321,AFT_10005,170
Flt_17055,JTZV,ZFTY,2025/1/6 15:30,2025/1/6 18:15,321,AFT_10124,147
Flt_17056,JTZV,TLRK,2025/1/6 15:30,2025/1/6 17:20,321,AFT_10129,91
Flt_17057,PNOJ,SSNS,2025/1/6 15:30,2025/1/6 17:45,320,AFT_10026,126
Flt_17058,ZFTY,JTZV,2025/1/6 15:30,2025/1/6 18:35,320,AFT_10020,182
Flt_17059,XALQ,VNDG,2025/1/6 15:30,2025/1/6 18:15,319,AFT_10056,170
Flt_17060,JTZV,WDWO,2025/1/6 15:35,2025/1/6 17:20,320,AFT_10014,86
Flt_17061,IGVH,TJFR,2025/1/6 15:35,2025/1/6 18:20,320,AFT_10123,165
Flt_17062,IGVH,JTZV,2025/1/6 15:35,2025/1/6 17:20,320,AFT_10041,76
Flt_17063,JTZV,XTNT,2025/1/6 15:40,2025/1/6 18:15,320,AFT_10152,143
Flt_17064,LPNC,JTZV,2025/1/6 15:40,2025/1/6 21:45,321,AFT_10128,366
Flt_17065,DIZB,JTZV,2025/1/6 15:40,2025/1/6 18:30,321,AFT_10048,156
Flt_17066,YELV,CGHU,2025/1/6 15:40,2025/1/6 19:15,320,AFT_10143,204
Flt_17067,XALQ,DFQN,2025/1/6 15:45,2025/1/6 19:50,320,AFT_10033,241
Flt_17068,DJQK,JXKD,2025/1/6 15:45,2025/1/6 19:45,320,AFT_10011,235
Flt_17069,SSNS,XALQ,2025/1/6 15:50,2025/1/6 18:20,321,AFT_10032,143
Flt_17070,TLRK,ZBRM,2025/1/6 15:50,2025/1/6 17:50,320,AFT_10073,104
Flt_17071,GSWW,JTZV,2025/1/6 15:55,2025/1/6 18:00,320,AFT_10148,111
Flt_17072,JXKD,KHPY,2025/1/6 16:00,2025/1/6 19:05,320,AFT_10039,173
Flt_17073,JTZV,OJAV,2025/1/6 16:00,2025/1/6 18:35,320,AFT_10053,129
Flt_17074,PNOJ,WDWO,2025/1/6 16:00,2025/1/6 17:40,320,AFT_10022,95
Flt_17075,JTZV,LCYY,2025/1/6 16:00,2025/1/6 18:40,321,AFT_10015,165
Flt_17076,JNLE,JTZV,2025/1/6 16:00,2025/1/6 18:25,319,AFT_10153,129
Flt_17077,JTZV,QFKO,2025/1/6 16:05,2025/1/6 17:40,320,AFT_10082,108
Flt_17078,XALQ,FCVG,2025/1/6 16:05,2025/1/6 19:20,321,AFT_10074,193
Flt_17079,XALQ,ZMZW,2025/1/6 16:05,2025/1/6 18:20,319,AFT_10109,129
Flt_17080,WGZL,ZKXC,2025/1/6 16:05,2025/1/6 18:50,320,AFT_10117,161
Flt_17081,JTZV,CHCY,2025/1/6 16:05,2025/1/6 18:45,320,AFT_10072,148
Flt_17082,LBMY,XALQ,2025/1/6 16:05,2025/1/6 17:45,320,AFT_10010,95
Flt_17083,LQVJ,KXUZ,2025/1/6 16:10,2025/1/6 17:10,320,AFT_10024,57
Flt_17084,JTZV,SSNS,2025/1/6 16:10,2025/1/6 18:25,320,AFT_10062,124
Flt_17085,WDWO,CFEV,2025/1/6 16:10,2025/1/6 19:35,319,AFT_10071,195
Flt_17086,LBMY,JTZV,2025/1/6 16:10,2025/1/6 18:10,319,AFT_10059,128
Flt_17087,JXKD,JTZV,2025/1/6 16:10,2025/1/6 18:15,319,AFT_10125,108
Flt_17088,JTZV,MEEP,2025/1/6 16:15,2025/1/6 18:35,321,AFT_10155,120
Flt_17089,IGVH,LCYY,2025/1/6 16:15,2025/1/6 19:20,320,AFT_10080,177
Flt_17090,KXUZ,XALQ,2025/1/6 16:15,2025/1/6 18:30,320,AFT_10104,134
Flt_17091,WJBU,YELV,2025/1/6 16:20,2025/1/6 18:30,320,AFT_10030,127
Flt_17092,UNUN,MOXE,2025/1/6 16:20,2025/1/6 19:40,320,AFT_10069,185
Flt_17093,CFEV,JTZV,2025/1/6 16:20,2025/1/6 18:15,319,AFT_10096,126
Flt_17094,DQBQ,UTFU,2025/1/6 16:25,2025/1/6 19:25,320,AFT_10006,166
Flt_17095,TLRK,XALQ,2025/1/6 16:25,2025/1/6 18:10,320,AFT_10050,82
Flt_17096,TJFR,JTZV,2025/1/6 16:25,2025/1/6 19:10,320,AFT_10092,155
Flt_17097,PERX,DULL,2025/1/6 16:30,2025/1/6 18:45,321,AFT_10027,126
Flt_17098,LCYY,JTZV,2025/1/6 16:30,2025/1/6 19:55,321,AFT_10089,195
Flt_17099,JTZV,VEYC,2025/1/6 16:30,2025/1/6 17:30,320,AFT_10060,66
Flt_17100,PNOJ,UNUN,2025/1/6 16:30,2025/1/6 20:35,320,AFT_10111,224
Flt_17101,XALQ,WGZL,2025/1/6 16:40,2025/1/6 18:40,319,AFT_10076,121
Flt_17102,XCDO,AJDW,2025/1/6 16:40,2025/1/6 19:55,320,AFT_10077,165
Flt_17103,CFEV,QFKO,2025/1/6 16:40,2025/1/6 18:40,319,AFT_10116,121
Flt_17104,WJBU,TJFR,2025/1/6 16:40,2025/1/6 18:55,320,AFT_10108,135
Flt_17105,CFEV,XALQ,2025/1/6 16:40,2025/1/6 19:10,319,AFT_10133,151
Flt_17106,MEEP,JTZV,2025/1/6 16:40,2025/1/6 18:55,320,AFT_10090,143
Flt_17107,JTZV,KXUZ,2025/1/6 16:45,2025/1/6 19:05,321,AFT_10085,131
Flt_17108,MEEP,XALQ,2025/1/6 16:45,2025/1/6 18:55,319,AFT_10087,122
Flt_17109,MEEP,PNOJ,2025/1/6 16:45,2025/1/6 18:55,320,AFT_10037,122
Flt_17110,JTZV,WAQQ,2025/1/6 16:50,2025/1/6 19:15,321,AFT_10029,134
Flt_17111,PERX,DJQK,2025/1/6 16:50,2025/1/6 18:55,321,AFT_10035,127
Flt_17112,CGHU,LCYY,2025/1/6 16:50,2025/1/6 20:10,321,AFT_10150,184
Flt_17113,ZFTY,XALQ,2025/1/6 16:50,2025/1/6 19:50,320,AFT_10034,170
Flt_17114,UXIL,JTZV,2025/1/6 16:50,2025/1/6 18:35,319,AFT_10097,93
Flt_17115,JTZV,WGZL,2025/1/6 16:55,2025/1/6 19:05,320,AFT_10008,123
Flt_17116,KXUZ,JTZV,2025/1/6 16:55,2025/1/6 20:00,321,AFT_10118,167
Flt_17117,XCDO,KHPY,2025/1/6 17:00,2025/1/6 19:50,319,AFT_10049,168
Flt_17118,PVTT,JTZV,2025/1/6 17:00,2025/1/6 21:30,321,AFT_10016,267
Flt_17119,SEWU,JTZV,2025/1/6 17:00,2025/1/6 21:00,319,AFT_10093,219
Flt_17120,JTZV,EFIK,2025/1/6 17:05,2025/1/6 19:25,320,AFT_10012,143
Flt_17121,JTZV,KHPY,2025/1/6 17:05,2025/1/6 19:15,320,AFT_10028,108
Flt_17122,JTZV,ZMZW,2025/1/6 17:05,2025/1/6 20:00,321,AFT_10047,143
Flt_17123,ZBRM,YELV,2025/1/6 17:05,2025/1/6 19:40,319,AFT_10079,143
Flt_17124,XALQ,SSNS,2025/1/6 17:05,2025/1/6 18:55,320,AFT_10061,110
Flt_17125,JTZV,RXPU,2025/1/6 17:05,2025/1/6 19:30,321,AFT_10107,146
Flt_17126,KHPY,XALQ,2025/1/6 17:05,2025/1/6 19:20,320,AFT_10002,112
Flt_17127,IOWC,JTZV,2025/1/6 17:10,2025/1/6 18:30,319,AFT_10100,83
Flt_17128,MEEP,JTZV,2025/1/6 17:10,2025/1/6 19:30,321,AFT_10137,154
Flt_17129,IGVH,MEEP,2025/1/6 17:15,2025/1/6 19:15,320,AFT_10045,98
Flt_17130,WDWO,XCDO,2025/1/6 17:15,2025/1/6 20:10,319,AFT_10098,174
Flt_17131,WDWO,LCYY,2025/1/6 17:20,2025/1/6 19:35,320,AFT_10040,130
Flt_17132,VNDG,OQIB,2025/1/6 17:20,2025/1/6 18:30,321,AFT_10007,64
Flt_17133,JTZV,TJFR,2025/1/6 17:20,2025/1/6 19:45,320,AFT_10066,132
Flt_17134,TIDB,ZFTY,2025/1/6 17:25,2025/1/6 19:30,320,AFT_10101,131
Flt_17135,JTZV,ZFTY,2025/1/6 17:30,2025/1/6 20:15,321,AFT_10003,150
Flt_17136,IGVH,PERX,2025/1/6 17:30,2025/1/6 20:45,320,AFT_10106,200
Flt_17137,TJFR,IGVH,2025/1/6 17:30,2025/1/6 20:45,320,AFT_10088,185
Flt_17138,JTZV,BNGY,2025/1/6 17:35,2025/1/6 19:20,320,AFT_10126,86
Flt_17139,ZFTY,JTZV,2025/1/6 17:40,2025/1/6 21:00,320,AFT_10054,195
Flt_17140,PERX,JTZV,2025/1/6 17:45,2025/1/6 21:00,321,AFT_10084,172
Flt_17141,DIZB,CGHU,2025/1/6 17:45,2025/1/6 20:15,320,AFT_10103,134
Flt_17142,YELV,MEEP,2025/1/6 17:50,2025/1/6 20:30,320,AFT_10086,143
Flt_17143,IRVV,UTFU,2025/1/6 17:55,2025/1/6 20:10,321,AFT_10025,114
Flt_17144,DIZB,WDWO,2025/1/6 17:55,2025/1/6 20:00,320,AFT_10075,122
Flt_17145,JTZV,LBMY,2025/1/6 18:00,2025/1/6 19:45,321,AFT_10120,101
Flt_17146,DJQK,XALQ,2025/1/6 18:00,2025/1/6 20:55,321,AFT_10144,167
Flt_17147,UNUN,JTZV,2025/1/6 18:00,2025/1/6 21:45,320,AFT_10122,224
Flt_17148,JTZV,TLRK,2025/1/6 18:05,2025/1/6 20:00,321,AFT_10021,105
Flt_17149,DIZB,ZOEV,2025/1/6 18:05,2025/1/6 21:40,321,AFT_10017,214
Flt_17150,JTZV,YELV,2025/1/6 18:05,2025/1/6 20:35,321,AFT_10095,141
Flt_17151,JTZV,YEQV,2025/1/6 18:05,2025/1/6 20:20,321,AFT_10149,131
Flt_17152,TKCE,JTZV,2025/1/6 18:05,2025/1/6 21:55,319,AFT_10091,217
Flt_17153,SIBL,JTZV,2025/1/6 18:05,2025/1/6 21:45,321,AFT_10068,232
Flt_17154,IGVH,SZVM,2025/1/6 18:05,2025/1/6 19:50,320,AFT_10119,105
Flt_17155,LBMY,CGHU,2025/1/6 18:10,2025/1/6 21:30,320,AFT_10081,212
Flt_17156,JTZV,KIJU,2025/1/6 18:15,2025/1/6 20:20,320,AFT_10058,118
Flt_17157,WGZL,CHCY,2025/1/6 18:15,2025/1/6 20:25,320,AFT_10009,121
Flt_17158,TLRK,JTZV,2025/1/6 18:20,2025/1/6 20:00,321,AFT_10129,104
Flt_17159,QFKO,PNOJ,2025/1/6 18:25,2025/1/6 20:10,320,AFT_10082,104
Flt_17160,JTZV,EJUF,2025/1/6 18:35,2025/1/6 23:20,321,AFT_10135,274
Flt_17161,ZBRM,ZFTY,2025/1/6 18:35,2025/1/6 21:10,320,AFT_10073,154
Flt_17162,XCDO,YELV,2025/1/6 18:35,2025/1/6 21:35,321,AFT_10113,186
Flt_17163,YNHL,JTZV,2025/1/6 18:40,2025/1/6 21:20,320,AFT_10083,150
Flt_17164,RXPU,JTZV,2025/1/6 18:40,2025/1/6 21:50,321,AFT_10114,186
Flt_17165,LCYY,XALQ,2025/1/6 18:45,2025/1/6 22:05,320,AFT_10102,170
Flt_17166,SSNS,JTZV,2025/1/6 18:45,2025/1/6 21:45,321,AFT_10036,169
Flt_17167,JTZV,LRNO,2025/1/6 18:50,2025/1/6 21:00,319,AFT_10142,105
Flt_17168,KXUZ,LQVJ,2025/1/6 18:55,2025/1/6 20:10,320,AFT_10024,75
Flt_17169,WDWO,IGVH,2025/1/6 18:55,2025/1/6 21:20,320,AFT_10067,130
Flt_17170,OZOS,XALQ,2025/1/6 18:55,2025/1/6 21:55,320,AFT_10018,172
Flt_17171,SSNS,PNOJ,2025/1/6 18:55,2025/1/6 21:40,320,AFT_10026,174
Flt_17172,YELV,JTZV,2025/1/6 18:55,2025/1/6 22:20,321,AFT_10078,197
Flt_17173,JTZV,SVBC,2025/1/6 19:00,2025/1/6 21:05,320,AFT_10044,107
Flt_17174,XTNT,JTZV,2025/1/6 19:00,2025/1/6 21:45,320,AFT_10152,135
Flt_17175,TLRK,ZOEV,2025/1/6 19:05,2025/1/6 21:15,321,AFT_10013,142
Flt_17176,JTZV,IQOA,2025/1/6 19:05,2025/1/6 21:25,321,AFT_10065,121
Flt_17177,XALQ,ZOEV,2025/1/6 19:05,2025/1/6 21:30,321,AFT_10043,133
Flt_17178,KHPY,IGVH,2025/1/6 19:05,2025/1/6 22:05,320,AFT_10131,161
Flt_17179,WDWO,ZBRM,2025/1/6 19:05,2025/1/6 20:45,320,AFT_10022,106
Flt_17180,WDWO,CGHU,2025/1/6 19:05,2025/1/6 22:15,321,AFT_10038,174
Flt_17181,JTZV,JNLE,2025/1/6 19:10,2025/1/6 21:10,319,AFT_10059,110
Flt_17182,JTZV,MJTP,2025/1/6 19:10,2025/1/6 20:50,319,AFT_10096,89
Flt_17183,MEEP,JTZV,2025/1/6 19:10,2025/1/6 21:45,321,AFT_10099,140
Flt_17184,ZNIR,JTZV,2025/1/6 19:10,2025/1/6 22:20,320,AFT_10138,187
Flt_17185,JTZV,YELV,2025/1/6 19:15,2025/1/6 21:50,320,AFT_10134,131
Flt_17186,OQIB,JTZV,2025/1/6 19:15,2025/1/6 22:35,321,AFT_10007,190
Flt_17187,ZMZW,XALQ,2025/1/6 19:20,2025/1/6 22:30,319,AFT_10109,183
Flt_17188,XALQ,KXUZ,2025/1/6 19:20,2025/1/6 21:25,320,AFT_10050,118
Flt_17189,JTZV,KXUZ,2025/1/6 19:20,2025/1/6 21:40,321,AFT_10005,130
Flt_17190,JTZV,JXKD,2025/1/6 19:20,2025/1/6 21:10,319,AFT_10153,103
Flt_17191,VNDG,XALQ,2025/1/6 19:20,2025/1/6 22:40,319,AFT_10056,200
Flt_17192,CGHU,JTZV,2025/1/6 19:20,2025/1/7 0:05,320,AFT_10112,276
Flt_17193,OJAV,JTZV,2025/1/6 19:20,2025/1/6 21:55,320,AFT_10053,149
Flt_17194,TJFR,CGHU,2025/1/6 19:20,2025/1/6 22:00,320,AFT_10123,157
Flt_17195,QFKO,UNUN,2025/1/6 19:25,2025/1/6 22:20,319,AFT_10116,148
Flt_17196,JTZV,MEEP,2025/1/6 19:30,2025/1/6 21:45,320,AFT_10020,123
Flt_17197,XALQ,GSWW,2025/1/6 19:35,2025/1/6 21:15,320,AFT_10104,100
Flt_17198,CHCY,JTZV,2025/1/6 19:35,2025/1/6 22:40,320,AFT_10072,175
Flt_17199,SSNS,JTZV,2025/1/6 19:40,2025/1/6 22:35,320,AFT_10062,158
Flt_17200,ZFTY,JTZV,2025/1/6 19:40,2025/1/6 22:40,321,AFT_10124,164
Flt_17201,XALQ,ZFTY,2025/1/6 19:45,2025/1/6 22:15,321,AFT_10032,144
Flt_17202,DJQK,PERX,2025/1/6 19:45,2025/1/6 21:55,321,AFT_10035,143
Flt_17203,PNOJ,MEEP,2025/1/6 19:45,2025/1/6 21:45,320,AFT_10037,110
Flt_17204,DULL,LRNO,2025/1/6 19:45,2025/1/6 21:55,321,AFT_10027,127
Flt_17205,MKLY,JTZV,2025/1/6 19:45,2025/1/7 0:10,320,AFT_10042,254
Flt_17206,YELV,CGHU,2025/1/6 19:45,2025/1/6 23:00,320,AFT_10030,201
Flt_17207,WGZL,XALQ,2025/1/6 19:50,2025/1/6 22:15,319,AFT_10076,123
Flt_17208,FCVG,JTZV,2025/1/6 19:50,2025/1/6 22:50,321,AFT_10052,175
Flt_17209,MEEP,JTZV,2025/1/6 19:50,2025/1/6 22:25,321,AFT_10155,133
Flt_17210,ZKXC,CGHU,2025/1/6 19:50,2025/1/6 22:30,320,AFT_10117,163
Flt_17211,OZOS,CGHU,2025/1/6 19:50,2025/1/6 22:00,321,AFT_10023,123
Flt_17212,JTZV,DFQN,2025/1/6 19:55,2025/1/7 0:25,321,AFT_10121,228
Flt_17213,DFQN,JTZV,2025/1/6 19:55,2025/1/6 23:30,321,AFT_10136,225
Flt_17214,LCYY,JTZV,2025/1/6 19:55,2025/1/6 23:25,321,AFT_10015,201
Flt_17215,KXUZ,VEYC,2025/1/6 19:55,2025/1/6 22:25,320,AFT_10130,154
Flt_17216,TJFR,CGHU,2025/1/6 19:55,2025/1/6 22:25,320,AFT_10108,161
Flt_17217,JTZV,CGHU,2025/1/6 19:55,2025/1/6 23:30,320,AFT_10148,241
Flt_17218,WAQQ,JTZV,2025/1/6 20:00,2025/1/6 22:55,321,AFT_10029,173
Flt_17219,XALQ,UTFU,2025/1/6 20:05,2025/1/6 21:50,319,AFT_10087,105
Flt_17220,LRNO,YELV,2025/1/6 20:05,2025/1/6 22:35,320,AFT_10063,130
Flt_17221,BNGY,JTZV,2025/1/6 20:05,2025/1/6 21:55,320,AFT_10126,114
Flt_17222,KHPY,CGHU,2025/1/6 20:05,2025/1/6 22:55,320,AFT_10039,177
Flt_17223,JTZV,ZOEV,2025/1/6 20:15,2025/1/6 22:35,321,AFT_10070,139
Flt_17224,CFEV,WDWO,2025/1/6 20:15,2025/1/6 22:50,319,AFT_10071,155
Flt_17225,CGHU,YELV,2025/1/6 20:15,2025/1/6 23:30,320,AFT_10143,202
Flt_17226,SSNS,XALQ,2025/1/6 20:15,2025/1/6 23:00,320,AFT_10061,137
Flt_17227,WGZL,JTZV,2025/1/6 20:15,2025/1/6 22:40,320,AFT_10008,148
Flt_17228,KHPY,JTZV,2025/1/6 20:15,2025/1/6 22:35,320,AFT_10028,134
Flt_17229,EFIK,JTZV,2025/1/6 20:15,2025/1/6 22:40,320,AFT_10012,165
